wall_s_center,bin,fmax_med,fmax_p25,fmax_p75,n_samples_in_bin,method,noise_pm
0.12304146679728924,1,9.396583557128906,7.804255247116089,11.10248875617981,280.0,GAD dt=0.003 (5k),150
0.1412816742914194,2,8.48688793182373,8.338412761688232,8.635363101959229,2.0,GAD dt=0.003 (5k),150
0.16222589026406567,3,,,,,GAD dt=0.003 (5k),150
0.1862749688093626,4,8.03818130493164,6.3767595291137695,9.601375579833984,281.0,GAD dt=0.003 (5k),150
0.21388918839309942,5,9.315527439117432,8.384666681289673,10.24638819694519,2.0,GAD dt=0.003 (5k),150
0.24559706118259372,6,6.8357093334198,5.401747703552246,8.506468772888184,282.0,GAD dt=0.003 (5k),150
0.28200544831032087,7,6.267054319381714,5.18912398815155,8.684011936187744,26.0,GAD dt=0.003 (5k),150
0.32381117466865444,8,5.9624128341674805,4.790611743927002,7.425746917724609,261.0,GAD dt=0.003 (5k),150
0.3718143655327966,9,5.110899448394775,4.128699779510498,6.611356258392334,285.0,GAD dt=0.003 (5k),150
0.42693376026327295,10,4.571863412857056,3.6461620330810547,5.904749155044556,286.0,GAD dt=0.003 (5k),150
0.4902242961789493,11,4.137322664260864,3.2775238752365112,5.219222903251648,286.0,GAD dt=0.003 (5k),150
0.5628972991406223,12,3.709290862083435,2.9222134947776794,4.8507572412490845,286.0,GAD dt=0.003 (5k),150
0.6463436672754064,13,3.082107186317444,2.406760334968567,3.9004231095314026,286.0,GAD dt=0.003 (5k),150
0.7421604915582602,14,2.820892572402954,2.139296054840088,3.526667356491089,285.0,GAD dt=0.003 (5k),150
0.852181622745446,15,2.4077752828598022,1.9007735550403595,3.1794666051864624,284.0,GAD dt=0.003 (5k),150
0.9785127696844709,16,2.1104252338409424,1.6642422676086426,2.763660192489624,285.0,GAD dt=0.003 (5k),150
1.1235718007516622,17,1.7607899904251099,1.4294688701629639,2.382674217224121,285.0,GAD dt=0.003 (5k),150
1.290135019751871,18,1.5136061906814575,1.221729725599289,2.100828230381012,286.0,GAD dt=0.003 (5k),150
1.4813903019608143,19,1.3053016662597656,1.0512883961200714,1.864463746547699,286.0,GAD dt=0.003 (5k),150
1.7009981072877314,20,1.1496573686599731,0.8824068903923035,1.6227536499500275,286.0,GAD dt=0.003 (5k),150
1.953161538297272,21,0.9874204397201538,0.7470000088214874,1.4294500946998596,287.0,GAD dt=0.003 (5k),150
2.242706783940277,22,0.8390643000602722,0.6413095593452454,1.2175906300544739,287.0,GAD dt=0.003 (5k),150
2.575175488616556,23,0.7468695640563965,0.5536261200904846,1.0707814693450928,287.0,GAD dt=0.003 (5k),150
2.9569308144332584,24,0.6196683645248413,0.468054860830307,0.9912850856781006,287.0,GAD dt=0.003 (5k),150
3.395279226598305,25,0.5212770700454712,0.3976210653781891,0.856470376253128,287.0,GAD dt=0.003 (5k),150
3.8986103328154758,26,0.4433835446834564,0.33296895027160645,0.7290843427181244,287.0,GAD dt=0.003 (5k),150
4.476557453085672,27,0.384522408246994,0.2863990217447281,0.6161465346813202,287.0,GAD dt=0.003 (5k),150
5.140181993080805,28,0.3236734867095947,0.23819100111722946,0.5512091517448425,287.0,GAD dt=0.003 (5k),150
5.902185149836502,29,0.2747093737125397,0.20653491467237473,0.473815456032753,287.0,GAD dt=0.003 (5k),150
6.777151001626587,30,0.23190316557884216,0.16968657821416855,0.46116773784160614,287.0,GAD dt=0.003 (5k),150
7.781825634548344,31,0.19851119816303253,0.13917186111211777,0.3950119763612747,287.0,GAD dt=0.003 (5k),150
8.93543764805882,32,0.17216141521930695,0.11650961637496948,0.3345095217227936,287.0,GAD dt=0.003 (5k),150
10.260066173659641,33,0.14421755075454712,0.09644568711519241,0.2932616174221039,287.0,GAD dt=0.003 (5k),150
11.781063450288183,34,0.1249900683760643,0.0802004486322403,0.2602241784334183,287.0,GAD dt=0.003 (5k),150
13.527540044140883,35,0.10859248787164688,0.06774351745843887,0.21976760774850845,287.0,GAD dt=0.003 (5k),150
15.532921999614459,36,0.09211650490760803,0.056978100910782814,0.19300250709056854,287.0,GAD dt=0.003 (5k),150
17.83559058474993,37,0.07931813597679138,0.04729681834578514,0.18570344895124435,287.0,GAD dt=0.003 (5k),150
20.479616875351343,38,0.06737272441387177,0.039437394589185715,0.16909751296043396,287.0,GAD dt=0.003 (5k),150
23.515605237080855,39,0.058032333850860596,0.03214636631309986,0.1468636393547058,287.0,GAD dt=0.003 (5k),150
27.001661849044613,40,0.049200816079974174,0.026868735905736685,0.1381213515996933,286.0,GAD dt=0.003 (5k),150
31.004506805569168,41,0.041714999824762344,0.02216934785246849,0.12881118059158325,281.0,GAD dt=0.003 (5k),150
35.600751080830136,42,0.03759201057255268,0.01944326050579548,0.1212333869189024,276.0,GAD dt=0.003 (5k),150
40.87836279632643,43,0.034850167110562325,0.016785957384854555,0.1100486945360899,270.0,GAD dt=0.003 (5k),150
46.938350854285375,44,0.030881648883223534,0.015233911573886871,0.10360623151063919,259.0,GAD dt=0.003 (5k),150
53.89669816027922,45,0.03836303390562534,0.014615249820053577,0.10462740622460842,236.0,GAD dt=0.003 (5k),150
61.88658143525377,46,0.039934055879712105,0.012959347339347005,0.10408305563032627,220.0,GAD dt=0.003 (5k),150
71.0609201022428,47,0.04802396148443222,0.013936134055256844,0.11773405969142914,199.0,GAD dt=0.003 (5k),150
81.59530303124468,48,0.05297797545790672,0.017717581242322922,0.12299369648098946,175.0,GAD dt=0.003 (5k),150
93.69134915761549,49,0.05997723340988159,0.02479934459552169,0.12083869986236095,162.0,GAD dt=0.003 (5k),150
107.58056629329383,50,0.0644993707537651,0.028599118813872337,0.12487676367163658,147.0,GAD dt=0.003 (5k),150
123.52878198515151,51,0.06217879056930542,0.028981493785977364,0.13123279809951782,141.0,GAD dt=0.003 (5k),150
141.84123122324826,52,0.06295353546738625,0.028732762672007084,0.12807869166135788,138.0,GAD dt=0.003 (5k),150
162.86839837330643,53,0.06299399957060814,0.029703905805945396,0.11294361390173435,134.0,GAD dt=0.003 (5k),150
187.01272514291568,54,0.06468730792403221,0.028949617408216,0.10418987460434437,132.0,GAD dt=0.003 (5k),150
214.7363129661119,55,0.05905434116721153,0.026454715058207512,0.10340339504182339,132.0,GAD dt=0.003 (5k),150
246.56976722327977,56,0.05567215569317341,0.025201978627592325,0.10072487778961658,132.0,GAD dt=0.003 (5k),150
283.1223525670614,57,0.05448315106332302,0.025059467181563377,0.09794214740395546,130.0,GAD dt=0.003 (5k),150
325.0936537183841,58,0.054687123745679855,0.02585575543344021,0.10235496610403061,129.0,GAD dt=0.003 (5k),150
373.28696491011067,59,2.337000608444214,2.337000608444214,2.337000608444214,1.0,GAD dt=0.003 (5k),150
0.10715616606015754,0,10.51534128189087,9.01190721988678,10.967932224273682,4.0,GAD dt=0.003 (5k),200
0.12304146679728924,1,9.842667579650879,8.255237579345703,11.600347518920898,281.0,GAD dt=0.003 (5k),200
0.1412816742914194,2,9.591590881347656,9.591590881347656,9.591590881347656,1.0,GAD dt=0.003 (5k),200
0.16222589026406567,3,7.669235467910767,7.519452214241028,7.819018721580505,2.0,GAD dt=0.003 (5k),200
0.1862749688093626,4,8.84840440750122,7.251053214073181,10.606611728668213,282.0,GAD dt=0.003 (5k),200
0.21388918839309942,5,7.530514240264893,7.530514240264893,7.530514240264893,1.0,GAD dt=0.003 (5k),200
0.24559706118259372,6,8.024105072021484,6.463467478752136,9.856042385101318,284.0,GAD dt=0.003 (5k),200
0.28200544831032087,7,7.200941562652588,5.979357957839966,8.986117839813232,67.0,GAD dt=0.003 (5k),200
0.32381117466865444,8,7.298641681671143,5.843652725219727,9.01462173461914,217.0,GAD dt=0.003 (5k),200
0.3718143655327966,9,6.990906000137329,5.440950274467468,8.492863893508911,284.0,GAD dt=0.003 (5k),200
0.42693376026327295,10,6.432198524475098,5.022830009460449,8.019347190856934,285.0,GAD dt=0.003 (5k),200
0.4902242961789493,11,5.8225462436676025,4.626295208930969,7.107408881187439,286.0,GAD dt=0.003 (5k),200
0.5628972991406223,12,5.2150702476501465,4.191483974456787,6.615081310272217,285.0,GAD dt=0.003 (5k),200
0.6463436672754064,13,4.3621506690979,3.520245313644409,5.718332767486572,285.0,GAD dt=0.003 (5k),200
0.7421604915582602,14,4.071158170700073,3.171586275100708,5.262027859687805,286.0,GAD dt=0.003 (5k),200
0.852181622745446,15,3.7075952291488647,2.7864343523979187,4.884458661079407,286.0,GAD dt=0.003 (5k),200
0.9785127696844709,16,3.2279618978500366,2.4351749420166016,4.357684254646301,286.0,GAD dt=0.003 (5k),200
1.1235718007516622,17,2.948568105697632,2.170672655105591,3.9177563190460205,285.0,GAD dt=0.003 (5k),200
1.290135019751871,18,2.5416181087493896,1.935131311416626,3.461866796016693,286.0,GAD dt=0.003 (5k),200
1.4813903019608143,19,2.1025415658950806,1.6019146740436554,3.1311628818511963,286.0,GAD dt=0.003 (5k),200
1.7009981072877314,20,1.8208696842193604,1.3540342450141907,2.786624789237976,287.0,GAD dt=0.003 (5k),200
1.953161538297272,21,1.5669349431991577,1.179519772529602,2.5643515586853027,287.0,GAD dt=0.003 (5k),200
2.242706783940277,22,1.3614901304244995,0.9622892439365387,2.278894305229187,287.0,GAD dt=0.003 (5k),200
2.575175488616556,23,1.18695867061615,0.795091986656189,2.065959095954895,287.0,GAD dt=0.003 (5k),200
2.9569308144332584,24,1.0438966751098633,0.6699358224868774,1.864628791809082,287.0,GAD dt=0.003 (5k),200
3.395279226598305,25,0.9214184284210205,0.5761483013629913,1.772013008594513,287.0,GAD dt=0.003 (5k),200
3.8986103328154758,26,0.8177685737609863,0.4938759207725525,1.672560691833496,287.0,GAD dt=0.003 (5k),200
4.476557453085672,27,0.7292599678039551,0.4288437068462372,1.530759036540985,287.0,GAD dt=0.003 (5k),200
5.140181993080805,28,0.6359105706214905,0.3642091453075409,1.3561521768569946,287.0,GAD dt=0.003 (5k),200
5.902185149836502,29,0.5373407006263733,0.2936476022005081,1.1786551475524902,287.0,GAD dt=0.003 (5k),200
6.777151001626587,30,0.455417275428772,0.25884418189525604,1.071131706237793,287.0,GAD dt=0.003 (5k),200
7.781825634548344,31,0.39406728744506836,0.2212418019771576,0.9052845239639282,287.0,GAD dt=0.003 (5k),200
8.93543764805882,32,0.3334328532218933,0.18510278314352036,0.7948565781116486,286.0,GAD dt=0.003 (5k),200
10.260066173659641,33,0.2957271635532379,0.15678632259368896,0.7305279076099396,287.0,GAD dt=0.003 (5k),200
11.781063450288183,34,0.25115975737571716,0.13654616475105286,0.6821720898151398,287.0,GAD dt=0.003 (5k),200
13.527540044140883,35,0.21375976502895355,0.11071784049272537,0.6003988981246948,287.0,GAD dt=0.003 (5k),200
15.532921999614459,36,0.18503311276435852,0.09324155747890472,0.5704175233840942,287.0,GAD dt=0.003 (5k),200
17.83559058474993,37,0.1557599902153015,0.07891582697629929,0.5228679478168488,287.0,GAD dt=0.003 (5k),200
20.479616875351343,38,0.13940756022930145,0.06620605662465096,0.47738614678382874,287.0,GAD dt=0.003 (5k),200
23.515605237080855,39,0.12306393682956696,0.05337752401828766,0.4367807060480118,287.0,GAD dt=0.003 (5k),200
27.001661849044613,40,0.10997571051120758,0.04403395392000675,0.4039352387189865,287.0,GAD dt=0.003 (5k),200
31.004506805569168,41,0.10477546229958534,0.03685442730784416,0.3942490592598915,284.0,GAD dt=0.003 (5k),200
35.600751080830136,42,0.09325370565056801,0.030039165169000626,0.34807246178388596,282.0,GAD dt=0.003 (5k),200
40.87836279632643,43,0.0894501805305481,0.025896413251757622,0.31811895966529846,277.0,GAD dt=0.003 (5k),200
46.938350854285375,44,0.07809950411319733,0.022364608943462372,0.2790321409702301,273.0,GAD dt=0.003 (5k),200
53.89669816027922,45,0.0758485496044159,0.020703861489892006,0.2554008364677429,263.0,GAD dt=0.003 (5k),200
61.88658143525377,46,0.07576273381710052,0.02008750243112445,0.2571016997098923,246.0,GAD dt=0.003 (5k),200
71.0609201022428,47,0.07743538171052933,0.020652351900935173,0.24556773900985718,236.0,GAD dt=0.003 (5k),200
81.59530303124468,48,0.07435562834143639,0.024802671745419502,0.21283958852291107,226.0,GAD dt=0.003 (5k),200
93.69134915761549,49,0.08135306090116501,0.034198831766843796,0.20185789465904236,209.0,GAD dt=0.003 (5k),200
107.58056629329383,50,0.08140253275632858,0.03577962517738342,0.20620927214622498,195.0,GAD dt=0.003 (5k),200
123.52878198515151,51,0.07485606521368027,0.035989854484796524,0.18636903166770935,187.0,GAD dt=0.003 (5k),200
141.84123122324826,52,0.0688839927315712,0.035236965864896774,0.14637814462184906,183.0,GAD dt=0.003 (5k),200
162.86839837330643,53,0.06285301595926285,0.03414496034383774,0.13070148229599,181.0,GAD dt=0.003 (5k),200
187.01272514291568,54,0.05980786308646202,0.029558380134403706,0.12107373960316181,178.0,GAD dt=0.003 (5k),200
214.7363129661119,55,0.05734661966562271,0.026229362934827805,0.1250452995300293,177.0,GAD dt=0.003 (5k),200
246.56976722327977,56,0.05428379774093628,0.023474878165870905,0.1105837095528841,176.0,GAD dt=0.003 (5k),200
283.1223525670614,57,0.049716416746377945,0.021786418743431568,0.10387207567691803,175.0,GAD dt=0.003 (5k),200
325.0936537183841,58,0.04925100319087505,0.02319118520244956,0.1189628541469574,156.0,GAD dt=0.003 (5k),200
373.28696491011067,59,,,,,GAD dt=0.003 (5k),200
0.10715616606015754,0,0.7170624136924744,0.4775751233100891,0.7880318760871887,11.0,GAD dt=0.005 (5k),10
0.12304146679728924,1,0.6212479472160339,0.5151292681694031,0.7631324529647827,273.0,GAD dt=0.005 (5k),10
0.1412816742914194,2,0.4712630361318588,0.4532749429345131,0.48925112932920456,2.0,GAD dt=0.005 (5k),10
0.16222589026406567,3,0.25846387445926666,0.2116090953350067,0.3228199928998947,4.0,GAD dt=0.005 (5k),10
0.1862749688093626,4,0.3902174234390259,0.3250279203057289,0.44799628108739853,280.0,GAD dt=0.005 (5k),10
0.21388918839309942,5,0.299382746219635,0.2775930166244507,0.32117247581481934,2.0,GAD dt=0.005 (5k),10
0.24559706118259372,6,0.269098162651062,0.2259950377047062,0.3170522153377533,284.0,GAD dt=0.005 (5k),10
0.28200544831032087,7,0.20777900516986847,0.17421860992908478,0.249040424823761,239.0,GAD dt=0.005 (5k),10
0.32381117466865444,8,0.20506557822227478,0.15820828080177307,0.24742381274700165,49.0,GAD dt=0.005 (5k),10
0.3718143655327966,9,0.16983264684677124,0.141357883810997,0.20457570999860764,286.0,GAD dt=0.005 (5k),10
0.42693376026327295,10,0.14563517272472382,0.11872903071343899,0.1738075092434883,286.0,GAD dt=0.005 (5k),10
0.4902242961789493,11,0.12907393276691437,0.10360627062618732,0.1511916033923626,286.0,GAD dt=0.005 (5k),10
0.5628972991406223,12,0.11255017295479774,0.09350067563354969,0.1335979402065277,286.0,GAD dt=0.005 (5k),10
0.6463436672754064,13,0.09171172603964806,0.07757076621055603,0.11168557591736317,286.0,GAD dt=0.005 (5k),10
0.7421604915582602,14,0.07988010719418526,0.06706839054822922,0.09470183216035366,286.0,GAD dt=0.005 (5k),10
0.852181622745446,15,0.07038598135113716,0.059118449687957764,0.08463167771697044,286.0,GAD dt=0.005 (5k),10
0.9785127696844709,16,0.06105230189859867,0.0507441870868206,0.0719267912209034,286.0,GAD dt=0.005 (5k),10
1.1235718007516622,17,0.05441516265273094,0.044876120053231716,0.06549944169819355,286.0,GAD dt=0.005 (5k),10
1.290135019751871,18,0.04605116508901119,0.03936854097992182,0.05716153513640165,286.0,GAD dt=0.005 (5k),10
1.4813903019608143,19,0.04000319913029671,0.03291611932218075,0.05023748613893986,287.0,GAD dt=0.005 (5k),10
1.7009981072877314,20,0.03592448681592941,0.02883995696902275,0.04418867081403732,287.0,GAD dt=0.005 (5k),10
1.953161538297272,21,0.030404457822442055,0.024491471238434315,0.0378494281321764,287.0,GAD dt=0.005 (5k),10
2.242706783940277,22,0.026215549558401108,0.021262441761791706,0.03240434266626835,286.0,GAD dt=0.005 (5k),10
2.575175488616556,23,0.02265862375497818,0.018790400587022305,0.028371510095894337,287.0,GAD dt=0.005 (5k),10
2.9569308144332584,24,0.020028024911880493,0.015959308948367834,0.025275440886616707,286.0,GAD dt=0.005 (5k),10
3.395279226598305,25,0.01774030178785324,0.013876948039978743,0.02252439223229885,279.0,GAD dt=0.005 (5k),10
3.8986103328154758,26,0.015435622073709965,0.01236917544156313,0.02063971757888794,271.0,GAD dt=0.005 (5k),10
4.476557453085672,27,0.01416923338547349,0.011283980216830969,0.019154459238052368,254.0,GAD dt=0.005 (5k),10
5.140181993080805,28,0.013279316946864128,0.010936401784420013,0.019050991162657738,213.0,GAD dt=0.005 (5k),10
5.902185149836502,29,0.012335509061813354,0.010066702961921692,0.018224865198135376,191.0,GAD dt=0.005 (5k),10
6.777151001626587,30,0.013317860662937164,0.010316061787307262,0.019821297377347946,147.0,GAD dt=0.005 (5k),10
7.781825634548344,31,0.014215248636901379,0.010870158206671476,0.02171673532575369,115.0,GAD dt=0.005 (5k),10
8.93543764805882,32,0.014867073856294155,0.012019754387438297,0.02495427057147026,93.0,GAD dt=0.005 (5k),10
10.260066173659641,33,0.015130588319152594,0.011558236088603735,0.025357697624713182,82.0,GAD dt=0.005 (5k),10
11.781063450288183,34,0.014726315159350634,0.01195471826940775,0.025857356376945972,76.0,GAD dt=0.005 (5k),10
13.527540044140883,35,0.014789685606956482,0.011527064023539424,0.0253316517919302,72.0,GAD dt=0.005 (5k),10
15.532921999614459,36,0.0170569010078907,0.011682749260216951,0.02526577189564705,64.0,GAD dt=0.005 (5k),10
17.83559058474993,37,0.016644826158881187,0.011530346935614944,0.023731215856969357,60.0,GAD dt=0.005 (5k),10
20.479616875351343,38,0.016672933474183083,0.011698423884809017,0.023912295699119568,57.0,GAD dt=0.005 (5k),10
23.515605237080855,39,0.01583518274128437,0.011779017746448517,0.024801623076200485,53.0,GAD dt=0.005 (5k),10
27.001661849044613,40,0.01780030597001314,0.011662897188216448,0.024709378369152546,48.0,GAD dt=0.005 (5k),10
31.004506805569168,41,0.018313219770789146,0.0112894456833601,0.024510987102985382,47.0,GAD dt=0.005 (5k),10
35.600751080830136,42,0.018198159523308277,0.011744141578674316,0.026297413744032383,42.0,GAD dt=0.005 (5k),10
40.87836279632643,43,0.018437163904309273,0.013112684711813927,0.02752223052084446,39.0,GAD dt=0.005 (5k),10
46.938350854285375,44,0.01974550262093544,0.013742648996412754,0.027734331786632538,37.0,GAD dt=0.005 (5k),10
53.89669816027922,45,0.019896110519766808,0.013865065528079867,0.027830696664750576,36.0,GAD dt=0.005 (5k),10
61.88658143525377,46,0.021018991246819496,0.0138624869287014,0.027620424516499043,35.0,GAD dt=0.005 (5k),10
71.0609201022428,47,0.020429527387022972,0.013290955685079098,0.026214866898953915,35.0,GAD dt=0.005 (5k),10
81.59530303124468,48,0.019093509763479233,0.013819960411638021,0.025743629783391953,35.0,GAD dt=0.005 (5k),10
93.69134915761549,49,0.018460499122738838,0.013671083375811577,0.02474041562527418,35.0,GAD dt=0.005 (5k),10
107.58056629329383,50,0.017793097533285618,0.012846403289586306,0.025295034516602755,34.0,GAD dt=0.005 (5k),10
123.52878198515151,51,0.016647787764668465,0.012770489091053605,0.023021888453513384,34.0,GAD dt=0.005 (5k),10
141.84123122324826,52,0.01653979904949665,0.013117527589201927,0.02364255301654339,33.0,GAD dt=0.005 (5k),10
162.86839837330643,53,0.016483728773891926,0.012653760612010956,0.024098385591059923,32.0,GAD dt=0.005 (5k),10
187.01272514291568,54,0.01639356929808855,0.012787866406142712,0.023997012060135603,32.0,GAD dt=0.005 (5k),10
214.7363129661119,55,0.01640486530959606,0.013134035747498274,0.02418236806988716,31.0,GAD dt=0.005 (5k),10
246.56976722327977,56,0.016452396288514137,0.013321493286639452,0.024204391986131668,31.0,GAD dt=0.005 (5k),10
283.1223525670614,57,0.016483450308442116,0.013334359042346478,0.024113353341817856,31.0,GAD dt=0.005 (5k),10
325.0936537183841,58,0.017278354614973068,0.01331888884305954,0.023928148671984673,29.0,GAD dt=0.005 (5k),10
373.28696491011067,59,,,,,GAD dt=0.005 (5k),10
0.10715616606015754,0,1.7663493752479553,1.7488440573215485,1.7838546931743622,2.0,GAD dt=0.005 (5k),30
0.12304146679728924,1,1.8239768147468567,1.5189893543720245,2.261805832386017,280.0,GAD dt=0.005 (5k),30
0.1412816742914194,2,1.5827428698539734,1.5237796008586884,1.7822458148002625,4.0,GAD dt=0.005 (5k),30
0.16222589026406567,3,0.6104379296302795,0.6104379296302795,0.6104379296302795,1.0,GAD dt=0.005 (5k),30
0.1862749688093626,4,1.1953526139259338,0.9951670616865158,1.379581868648529,282.0,GAD dt=0.005 (5k),30
0.21388918839309942,5,1.1385010480880737,1.0953670144081116,1.1570321917533875,3.0,GAD dt=0.005 (5k),30
0.24559706118259372,6,0.8310788869857788,0.7116691321134567,0.978354424238205,284.0,GAD dt=0.005 (5k),30
0.28200544831032087,7,0.6511462926864624,0.5431991368532181,0.7875736653804779,152.0,GAD dt=0.005 (5k),30
0.32381117466865444,8,0.6394082307815552,0.5206910669803619,0.7273518741130829,135.0,GAD dt=0.005 (5k),30
0.3718143655327966,9,0.5290360152721405,0.4331832677125931,0.6239599138498306,284.0,GAD dt=0.005 (5k),30
0.42693376026327295,10,0.4519343376159668,0.3632469177246094,0.5333677530288696,285.0,GAD dt=0.005 (5k),30
0.4902242961789493,11,0.3966721296310425,0.31991052627563477,0.4634357690811157,285.0,GAD dt=0.005 (5k),30
0.5628972991406223,12,0.3474438488483429,0.28385205566883087,0.4122237414121628,286.0,GAD dt=0.005 (5k),30
0.6463436672754064,13,0.2858080565929413,0.23600709065794945,0.33991269767284393,286.0,GAD dt=0.005 (5k),30
0.7421604915582602,14,0.247681125998497,0.20211147144436836,0.29235491156578064,286.0,GAD dt=0.005 (5k),30
0.852181622745446,15,0.21365739405155182,0.1785842515528202,0.25609585642814636,286.0,GAD dt=0.005 (5k),30
0.9785127696844709,16,0.18474774062633514,0.1535586565732956,0.21843433752655983,286.0,GAD dt=0.005 (5k),30
1.1235718007516622,17,0.16135357320308685,0.1321660503745079,0.19167903065681458,287.0,GAD dt=0.005 (5k),30
1.290135019751871,18,0.13648870587348938,0.11386125907301903,0.1675390526652336,287.0,GAD dt=0.005 (5k),30
1.4813903019608143,19,0.11644502729177475,0.09753717482089996,0.14293322712183,287.0,GAD dt=0.005 (5k),30
1.7009981072877314,20,0.10169138759374619,0.08318844437599182,0.12672720104455948,287.0,GAD dt=0.005 (5k),30
1.953161538297272,21,0.08643855154514313,0.07090112939476967,0.10593024268746376,287.0,GAD dt=0.005 (5k),30
2.242706783940277,22,0.0747651532292366,0.06029787287116051,0.09282726794481277,287.0,GAD dt=0.005 (5k),30
2.575175488616556,23,0.06435149163007736,0.05115927942097187,0.08022287487983704,287.0,GAD dt=0.005 (5k),30
2.9569308144332584,24,0.05411108210682869,0.043464601039886475,0.06801234185695648,287.0,GAD dt=0.005 (5k),30
3.395279226598305,25,0.04644637554883957,0.036431631073355675,0.05910520441830158,287.0,GAD dt=0.005 (5k),30
3.8986103328154758,26,0.03925730288028717,0.030980540439486504,0.05078420788049698,287.0,GAD dt=0.005 (5k),30
4.476557453085672,27,0.032118961215019226,0.026596469804644585,0.043309204280376434,287.0,GAD dt=0.005 (5k),30
5.140181993080805,28,0.027816099114716053,0.022199848666787148,0.036464191041886806,286.0,GAD dt=0.005 (5k),30
5.902185149836502,29,0.0240488238632679,0.01841528620570898,0.031199748627841473,284.0,GAD dt=0.005 (5k),30
6.777151001626587,30,0.020648516714572906,0.015444021206349134,0.027417516335844994,283.0,GAD dt=0.005 (5k),30
7.781825634548344,31,0.017816397361457348,0.01324563124217093,0.023863633628934622,274.0,GAD dt=0.005 (5k),30
8.93543764805882,32,0.015422875992953777,0.012132311705499887,0.021707700565457344,255.0,GAD dt=0.005 (5k),30
10.260066173659641,33,0.014066171832382679,0.011238940991461277,0.019862973131239414,228.0,GAD dt=0.005 (5k),30
11.781063450288183,34,0.013739098329097033,0.010416372679173946,0.018997481558471918,196.0,GAD dt=0.005 (5k),30
13.527540044140883,35,0.012792015448212624,0.010150562040507793,0.01940881460905075,161.0,GAD dt=0.005 (5k),30
15.532921999614459,36,0.013172402046620846,0.010806337930262089,0.020406692288815975,123.0,GAD dt=0.005 (5k),30
17.83559058474993,37,0.013199356384575367,0.010371633805334568,0.02017037384212017,105.0,GAD dt=0.005 (5k),30
20.479616875351343,38,0.013385532423853874,0.010850093327462673,0.019798886496573687,86.0,GAD dt=0.005 (5k),30
23.515605237080855,39,0.0141257019713521,0.010630004107952118,0.020744919776916504,73.0,GAD dt=0.005 (5k),30
27.001661849044613,40,0.01535950182005763,0.010940530337393284,0.021273611579090357,62.0,GAD dt=0.005 (5k),30
31.004506805569168,41,0.016243419609963894,0.010774415219202638,0.02338069351390004,54.0,GAD dt=0.005 (5k),30
35.600751080830136,42,0.017652219161391258,0.011945889331400394,0.02460135193541646,48.0,GAD dt=0.005 (5k),30
40.87836279632643,43,0.017954355105757713,0.01312921941280365,0.027176255360245705,43.0,GAD dt=0.005 (5k),30
46.938350854285375,44,0.017918474972248077,0.01373828761279583,0.027766196057200432,41.0,GAD dt=0.005 (5k),30
53.89669816027922,45,0.019300714135169983,0.013382180593907833,0.028041143901646137,39.0,GAD dt=0.005 (5k),30
61.88658143525377,46,0.01967642642557621,0.013754489831626415,0.02819019742310047,38.0,GAD dt=0.005 (5k),30
71.0609201022428,47,0.019037220627069473,0.013508740812540054,0.02713857591152191,37.0,GAD dt=0.005 (5k),30
81.59530303124468,48,0.019198765978217125,0.013424422591924667,0.025094976648688316,37.0,GAD dt=0.005 (5k),30
93.69134915761549,49,0.017154239118099213,0.013203916139900684,0.02619955502450466,37.0,GAD dt=0.005 (5k),30
107.58056629329383,50,0.017322391271591187,0.012312034144997597,0.024302395060658455,37.0,GAD dt=0.005 (5k),30
123.52878198515151,51,0.01702369935810566,0.012565579265356064,0.02328394167125225,37.0,GAD dt=0.005 (5k),30
141.84123122324826,52,0.016502149403095245,0.012956697028130293,0.024460604414343834,35.0,GAD dt=0.005 (5k),30
162.86839837330643,53,0.016368282958865166,0.012861807830631733,0.02503148838877678,34.0,GAD dt=0.005 (5k),30
187.01272514291568,54,0.016216034069657326,0.01258171466179192,0.024435805156826973,34.0,GAD dt=0.005 (5k),30
214.7363129661119,55,0.0162530317902565,0.012849473161622882,0.024150750134140253,34.0,GAD dt=0.005 (5k),30
246.56976722327977,56,0.016492297872900963,0.013146931305527687,0.024231232702732086,33.0,GAD dt=0.005 (5k),30
283.1223525670614,57,0.0163780115544796,0.013223901391029358,0.024425607174634933,33.0,GAD dt=0.005 (5k),30
325.0936537183841,58,0.017258379608392715,0.013178108260035515,0.024302776902914047,31.0,GAD dt=0.005 (5k),30
373.28696491011067,59,,,,,GAD dt=0.005 (5k),30
0.10715616606015754,0,8.289865493774414,6.270811557769775,9.22343921661377,9.0,GAD dt=0.005 (5k),50
0.12304146679728924,1,3.0690200328826904,2.546894073486328,3.838269352912903,283.0,GAD dt=0.005 (5k),50
0.1412816742914194,2,2.574162721633911,2.527482748031616,5.8849369287490845,3.0,GAD dt=0.005 (5k),50
0.16222589026406567,3,6.86590576171875,6.495311498641968,7.236500024795532,2.0,GAD dt=0.005 (5k),50
0.1862749688093626,4,2.0128862857818604,1.6822758913040161,2.466763734817505,285.0,GAD dt=0.005 (5k),50
0.21388918839309942,5,1.9626520872116089,1.852206826210022,3.1372730135917664,3.0,GAD dt=0.005 (5k),50
0.24559706118259372,6,1.4464666843414307,1.2204811573028564,1.7612308263778687,285.0,GAD dt=0.005 (5k),50
0.28200544831032087,7,3.809908151626587,2.713243246078491,5.295219659805298,122.0,GAD dt=0.005 (5k),50
